step,time_sec,active_samples,solver_time_sec,grad_norm,solver_ret,energy_main,energy_sub0
1626,1.6260000000000001,9,0.055896,0.00015838,0,-112.887,14.72
1627,1.627,9,0.026427,4.74704e-07,0,-108.902,14.4509
1628,1.6280000000000001,9,0.069453,3.55583e-06,0,-105.027,14.1607
1629,1.629,7,0.028336,1.9632e-06,0,-101.259,13.8535
1630,1.6300000000000001,7,0.017067,4.64042e-07,0,-97.5923,13.5334
1631,1.631,6,0.016978,1.71693e-08,0,-94.0242,13.204
1632,1.6320000000000001,6,0.012866,2.27611e-08,0,-90.5503,12.8688
1633,1.633,6,0.019152,1.22749e-06,0,-87.1675,12.5304
1634,1.6340000000000001,6,0.012297,1.81823e-08,0,-83.8732,12.1913
1635,1.635,6,0.014189,1.23717e-06,0,-80.6653,11.8531
1636,1.6360000000000001,5,0.02545,4.32283e-06,0,-77.5422,11.5173
1637,1.637,5,0.026861,8.6598e-08,0,-74.503,11.1858
1638,1.6380000000000001,5,0.018377,1.22727e-06,0,-71.5464,10.8601
1639,1.639,5,0.012538,1.26738e-08,0,-68.6712,10.5421
1640,1.6400000000000001,5,0.012577,1.14214e-08,0,-65.8758,10.2334
1641,1.641,5,0.069832,0.000995207,0,-63.1587,9.93571
1642,1.6420000000000001,4,0.065741,0.000189325,0,-60.5181,9.65092
1643,1.643,4,0.095596,0.000957461,0,-57.9522,9.38086
1644,1.6440000000000001,4,0.032846,0.000950075,0,-55.4591,9.12734
1645,1.645,4,0.012437,8.73854e-09,0,-53.0365,8.89222
1646,1.6460000000000001,4,0.01263,7.1654e-07,0,-50.6827,8.67732
1647,1.647,4,0.012907,1.26426e-06,0,-48.3958,8.48429
1648,1.6480000000000001,4,0.012298,8.77615e-09,0,-46.1742,8.31451
1649,1.649,4,0.012541,7.53844e-07,0,-44.0168,8.16899
1650,1.6500000000000001,4,0.04568,3.03679e-06,0,-41.9225,8.04839
1651,1.651,4,0.036856,3.0871e-06,0,-39.8909,7.95296
1652,1.6520000000000001,4,0.012682,9.0017e-09,0,-37.9218,7.88259
1653,1.653,4,0.012703,1.37703e-06,0,-36.0155,7.83682
1654,1.6540000000000001,4,0.017167,8.85963e-09,0,-34.1726,7.81485
1655,1.655,4,0.114831,2.11551e-06,0,-32.3939,7.81561
1656,1.6560000000000001,4,0.05398,0.000699025,0,-30.6807,7.83777
1657,1.657,4,0.078822,1.58289e-06,0,-29.0343,7.87974
1658,1.6580000000000001,4,0.013933,1.65976e-06,0,-27.4564,7.93969
1659,1.659,4,0.015571,1.59202e-06,0,-25.9488,8.01552
1660,1.6600000000000001,4,0.048886,1.22025e-05,0,-24.5137,8.10483
1661,1.661,4,0.033832,2.46603e-06,0,-23.1535,8.20491
1662,1.6620000000000001,4,0.016467,1.76778e-06,0,-21.8709,8.31276
1663,1.663,4,0.017703,5.71167e-09,0,-20.6688,8.42508
1664,1.6640000000000001,4,0.032046,0.000441253,0,-19.5506,8.53834
1665,1.665,4,0.028537,0.000317351,0,-18.5197,8.6489
1666,1.666,4,0.01001,1.66554e-06,0,-17.5799,8.75312
1667,1.667,4,0.014675,1.15046e-06,0,-16.7347,8.84754
1668,1.668,4,0.015139,1.03358e-06,0,-15.9877,8.92904
1669,1.669,4,0.00955,1.20795e-06,0,-15.3418,8.99504
1670,1.67,4,0.042151,6.8272e-06,0,-14.7997,9.04365
1671,1.671,4,0.010993,9.43582e-07,0,-14.3632,9.07379
1672,1.672,4,0.010152,8.3048e-07,0,-14.0332,9.0853
1673,1.673,4,0.010349,7.35352e-07,0,-13.8099,9.07895
1674,1.674,4,0.010484,6.64667e-07,0,-13.6923,9.05646
1675,1.675,4,0.043772,0.000243444,0,-13.6785,9.02042
1676,1.676,5,0.009718,6.29035e-07,0,-13.7658,8.97421
1677,1.677,5,0.010342,6.70758e-07,0,-13.9506,8.92191
1678,1.678,5,0.052527,7.61963e-06,0,-14.2287,8.86812
1679,1.679,5,0.010111,8.57345e-07,0,-14.5952,8.81774
1680,1.68,5,0.010475,9.89569e-07,0,-15.045,8.77581
1681,1.681,5,0.042492,1.29534e-05,0,-15.5729,8.74731
1682,1.682,5,0.010054,1.31066e-06,0,-16.1737,8.73702
1683,1.683,5,0.094576,2.79032e-05,0,-16.8421,8.74941
1684,1.684,5,0.014617,7.4477e-07,0,-17.5736,8.78844
1685,1.685,5,0.057064,0.000102464,0,-18.3637,8.85757
1686,1.686,5,0.041832,0.000486885,0,-19.2087,8.95959
1687,1.687,5,0.065833,0.000902373,0,-20.1055,9.09668
1688,1.688,5,0.085083,0.000149048,0,-21.0515,9.27032
1689,1.689,5,0.012719,8.12253e-09,0,-22.045,9.48135
1690,1.69,5,0.068319,0.0011932,0,-23.0847,9.73
1691,1.691,5,0.012762,9.05779e-07,0,-24.1701,10.0159
1692,1.692,5,0.017535,1.5641e-06,0,-25.3011,10.3383
1693,1.693,5,0.035326,2.4687e-06,0,-26.4782,10.6959
1694,1.694,5,0.017934,5.22558e-07,0,-27.7022,11.087
1695,1.695,6,0.012834,1.83195e-06,0,-28.9743,11.5099
1696,1.696,7,0.017974,7.99504e-07,0,-30.296,11.96
1697,1.697,8,0.122106,5.31367e-06,0,-31.6645,12.4354
1698,1.698,8,0.016251,1.02904e-08,0,-33.0781,12.9349
1699,1.699,9,0.025497,2.3347e-06,0,-34.5341,13.4593
1700,1.7,10,0.012443,2.54405e-08,0,-36.0323,14.0109
1701,1.701,11,0.016864,1.85144e-06,0,-37.5739,14.5917
1702,1.702,11,0.035313,2.51369e-06,0,-39.1597,15.2036
1703,1.703,12,0.01234,2.4187e-08,0,-40.7917,15.8468
1704,1.704,15,0.012285,3.09114e-08,0,-42.4711,16.5205
1705,1.705,16,0.036723,3.60187e-06,0,-44.1975,17.2226
1706,1.706,18,0.030635,1.32427e-05,0,-45.9667,17.9477
1707,1.707,18,0.012064,5.11851e-08,0,-47.7696,18.6936
1708,1.708,19,0.012452,6.12861e-08,0,-49.6044,19.4618
1709,1.709,20,0.042084,1.05628e-05,0,-51.4743,20.2546
1710,1.71,23,0.012601,5.35977e-08,0,-53.3822,21.0734
1711,1.711,24,0.017843,2.07812e-06,0,-55.3262,21.9167
1712,1.712,24,0.077336,4.78315e-06,0,-57.2946,22.7811
1713,1.713,24,0.014824,6.18099e-08,0,-59.2856,23.6637
1714,1.714,24,0.051313,2.99623e-06,0,-61.309,24.5646
1715,1.715,24,0.048411,6.81286e-06,0,-63.3749,25.4863
1716,1.716,24,0.016483,6.52953e-08,0,-65.4872,26.4317
1717,1.717,25,0.012444,6.47988e-08,0,-67.6449,27.4037
1718,1.718,25,0.014795,6.42946e-08,0,-69.8445,28.4045
1719,1.719,26,0.042766,1.035e-05,0,-72.0817,29.4357
1720,1.72,26,0.014367,6.44369e-08,0,-74.3514,30.4993
1721,1.721,26,0.027416,1.67846e-08,0,-76.6482,31.5981
1722,1.722,27,0.045623,7.03465e-06,0,-78.9654,32.736
1723,1.723,27,0.023904,7.09353e-08,0,-81.2959,33.9187
1724,1.724,27,0.022224,7.4844e-08,0,-83.6319,35.1527
1725,1.725,28,0.033037,7.28835e-08,0,-85.9655,36.4458
1726,1.726,28,0.014994,8.37582e-08,0,-88.2885,37.8058
1727,1.727,29,0.014182,8.94717e-08,0,-90.5932,39.2399
1728,1.728,29,0.014398,9.52502e-08,0,-92.8721,40.7555
1729,1.729,29,0.014666,1.01342e-07,0,-95.118,42.3578
1730,1.73,29,0.047313,2.25924e-05,0,-97.325,44.0506
1731,1.731,29,0.034668,2.44635e-05,0,-99.4878,45.836
1732,1.732,30,0.013975,1.2131e-07,0,-101.603,47.7148
1733,1.733,31,0.022975,7.41988e-07,0,-103.668,49.6865
1734,1.734,32,0.014007,1.31257e-07,0,-105.681,51.7495
1735,1.735,32,0.015273,1.38686e-07,0,-107.642,53.9014
1736,1.736,32,0.101008,3.33296e-06,0,-109.553,56.138
1737,1.737,33,0.047371,1.4794e-05,0,-111.415,58.4535
1738,1.738,33,0.013567,1.47483e-07,0,-113.233,60.8414
1739,1.739,33,0.013269,1.55577e-07,0,-115.01,63.2946
1740,1.74,35,0.01448,1.36222e-07,0,-116.752,65.8048
1741,1.741,35,0.019086,1.86432e-06,0,-118.465,68.3635
1742,1.742,37,0.051545,2.34891e-05,0,-120.155,70.9629
1743,1.743,38,0.016539,1.3492e-07,0,-121.827,73.5938
1744,1.744,40,0.068495,2.84102e-05,0,-123.488,76.248
1745,1.745,42,0.017403,1.45006e-07,0,-125.145,78.9186
1746,1.746,43,0.033716,2.3191e-05,0,-126.807,81.599
1747,1.747,44,0.055693,9.65306e-06,0,-128.477,84.2824
1748,1.748,44,0.015472,1.4662e-07,0,-130.164,86.9655
1749,1.749,45,0.014335,1.45064e-07,0,-131.867,89.6391
1750,1.75,45,0.016263,1.46255e-07,0,-133.595,92.2961
1751,1.7510000000000001,44,0.033183,6.61578e-06,0,-135.353,94.9312
1752,1.752,45,0.013,1.51485e-07,0,-137.144,97.5402
1753,1.7530000000000001,45,0.016749,1.18674e-07,0,-138.972,100.12
1754,1.754,48,0.01378,1.59449e-07,0,-140.838,102.666
1755,1.7550000000000001,48,0.030436,5.6191e-06,0,-142.744,105.177
1756,1.756,49,0.012506,1.72911e-07,0,-144.692,107.652
1757,1.7570000000000001,50,0.013103,1.79965e-07,0,-146.683,110.087
1758,1.758,50,0.014128,1.87325e-07,0,-148.716,112.482
1759,1.7590000000000001,50,0.013378,1.94623e-07,0,-150.793,114.836
1760,1.76,51,0.017631,2.01861e-07,0,-152.913,117.148
1761,1.7610000000000001,51,0.038642,5.14922e-06,0,-155.077,119.415
1762,1.762,51,0.064008,8.49979e-06,0,-157.286,121.636
1763,1.7630000000000001,53,0.01418,2.24076e-07,0,-159.54,123.808
1764,1.764,53,0.021621,2.30201e-07,0,-161.842,125.928
1765,1.7650000000000001,53,0.013937,2.36133e-07,0,-164.194,127.993
1766,1.766,54,0.017965,2.33074e-07,0,-166.598,129.999
1767,1.7670000000000001,54,0.013337,2.38534e-07,0,-169.059,131.94
1768,1.768,56,0.035792,4.4608e-05,0,-171.58,133.812
1769,1.7690000000000001,57,0.01452,2.50488e-07,0,-174.165,135.61
1770,1.77,57,0.090959,2.77124e-05,0,-176.821,137.327
1771,1.7710000000000001,60,0.013914,2.66887e-07,0,-179.552,138.957
1772,1.772,60,0.015556,2.6929e-07,0,-182.363,140.494
1773,1.7730000000000001,61,0.014073,2.70605e-07,0,-185.227,141.932
1774,1.774,62,0.013359,2.65867e-07,0,-188.152,143.275
1775,1.7750000000000001,61,0.039838,6.89096e-06,0,-191.152,144.526
1776,1.776,62,0.013258,2.72485e-07,0,-194.238,145.688
1777,1.7770000000000001,69,0.02199,2.01493e-07,0,-197.415,146.756
1778,1.778,72,0.018805,2.08616e-07,0,-200.681,147.722
1779,1.7790000000000001,73,0.234635,2.57778e-05,0,-203.98,148.589
1780,1.78,74,0.015933,2.51304e-07,0,-207.26,149.372
1781,1.7810000000000001,75,0.014181,2.58272e-07,0,-210.565,150.097
1782,1.782,78,0.013916,2.65505e-07,0,-213.927,150.782
1783,1.7830000000000001,80,0.046638,1.49403e-05,0,-217.336,151.425
1784,1.784,82,0.049837,8.67506e-06,0,-220.74,152.014
1785,1.7850000000000001,83,0.013245,3.40316e-07,0,-224.082,152.556
1786,1.786,86,0.013375,3.56874e-07,0,-227.376,153.081
1787,1.7870000000000001,87,0.016598,3.82462e-07,0,-230.659,153.611
1788,1.788,88,0.026104,4.03553e-07,0,-233.945,154.153
1789,1.7890000000000001,88,0.029022,4.15049e-07,0,-237.223,154.7
1790,1.79,90,0.036848,3.99963e-06,0,-240.478,155.248
1791,1.7910000000000001,93,0.017437,4.00974e-07,0,-243.684,155.792
1792,1.792,99,0.018102,3.85911e-07,0,-246.844,156.331
1793,1.793,101,0.015681,3.72284e-07,0,-249.914,156.869
1794,1.794,104,0.014957,3.55522e-07,0,-252.867,157.424
1795,1.795,105,0.021247,1.48747e-07,0,-255.704,158.023
1796,1.796,111,0.013951,3.17812e-07,0,-258.438,158.688
1797,1.797,113,0.018964,1.70621e-07,0,-261.067,159.442
1798,1.798,116,0.029456,5.86378e-05,0,-263.558,160.292
1799,1.799,121,0.013017,5.20987e-07,0,-265.881,161.253
1800,1.8,123,0.01429,4.58538e-07,0,-267.985,162.334
1801,1.801,126,0.014324,3.16539e-07,0,-269.737,163.578
1802,1.802,126,0.030477,8.2491e-05,0,-271.112,165.062
1803,1.803,130,0.012721,1.06015e-06,0,-272.145,166.842
1804,1.804,129,0.03835,3.98541e-05,0,-272.709,168.898
1805,1.805,130,0.021809,8.74625e-08,0,-272.587,171.226
1806,1.806,132,0.036475,1.10008e-05,0,-272.018,173.865
1807,1.807,133,0.043004,3.45659e-06,0,-271.191,176.809
1808,1.808,134,0.013143,3.19444e-07,0,-270.129,180.004
1809,1.809,133,0.052753,6.17128e-05,0,-268.822,183.39
1810,1.81,133,0.013089,3.75397e-07,0,-267.267,186.925
1811,1.811,136,0.028932,1.02018e-06,0,-265.485,190.571
1812,1.812,135,0.013194,3.78416e-07,0,-263.495,194.309
1813,1.813,134,0.031114,1.26949e-05,0,-261.307,198.113
1814,1.814,135,0.051672,1.93576e-05,0,-258.944,201.963
1815,1.815,137,0.012534,3.53907e-07,0,-256.417,205.852
1816,1.816,136,0.012447,3.522e-07,0,-253.734,209.782
1817,1.817,136,0.014278,3.53826e-07,0,-250.898,213.762
1818,1.818,137,0.015493,3.60431e-07,0,-247.912,217.801
1819,1.819,138,0.013071,3.6682e-07,0,-244.769,221.92
1820,1.82,138,0.048772,1.15391e-05,0,-241.451,226.115
1821,1.821,138,0.055032,1.25477e-05,0,-237.961,230.388
1822,1.822,138,0.064844,5.61283e-05,0,-234.287,234.743
1823,1.823,138,0.069686,1.57403e-05,0,-230.425,239.184
1824,1.824,137,0.013537,4.17411e-07,0,-226.369,243.706
1825,1.825,137,0.012884,4.27489e-07,0,-222.119,248.305
1826,1.826,137,0.01454,4.36309e-07,0,-217.68,252.971
1827,1.827,136,0.064673,1.41152e-05,0,-213.057,257.694
1828,1.828,134,0.012853,4.47339e-07,0,-208.262,262.458
1829,1.829,133,0.012828,4.49094e-07,0,-203.31,267.246
1830,1.83,133,0.012515,4.48782e-07,0,-198.22,272.035
1831,1.831,132,0.013039,4.4688e-07,0,-193.015,276.798
1832,1.832,131,0.038367,1.41225e-05,0,-187.72,281.509
1833,1.833,133,0.016119,1.11913e-07,0,-182.362,286.144
1834,1.834,134,0.032587,2.61546e-06,0,-176.967,290.676
1835,1.835,134,0.126902,1.49767e-05,0,-171.563,295.079
1836,1.836,136,0.012765,4.34693e-07,0,-166.176,299.331
1837,1.837,136,0.013004,4.38965e-07,0,-160.825,303.412
1838,1.838,136,0.015085,4.46796e-07,0,-155.533,307.305
1839,1.839,135,0.07824,1.74014e-05,0,-150.316,310.995
1840,1.84,136,0.014977,4.75097e-07,0,-145.191,314.467
1841,1.841,134,0.014148,4.9637e-07,0,-140.175,317.704
1842,1.842,129,0.014877,5.19843e-07,0,-135.284,320.689
1843,1.843,127,0.220132,2.15498e-05,0,-130.535,323.404
1844,1.844,124,0.059103,8.01927e-06,0,-125.948,325.827
1845,1.845,123,0.017012,6.13958e-07,0,-121.543,327.937
1846,1.846,121,0.086473,4.74325e-05,0,-117.344,329.711
1847,1.847,118,0.039239,1.50743e-05,0,-113.372,331.127
1848,1.848,116,0.020628,2.58314e-06,0,-109.652,332.165
1849,1.849,116,0.014975,7.34066e-07,0,-106.206,332.805
1850,1.85,112,0.013659,7.5507e-07,0,-103.052,333.03
1851,1.851,112,0.068651,9.23043e-05,0,-100.213,332.824
1852,1.852,110,0.020316,7.77514e-07,0,-97.7039,332.178
1853,1.853,109,0.014325,7.7708e-07,0,-95.5384,331.088
1854,1.854,108,0.052828,3.98058e-05,0,-93.723,329.556
1855,1.855,108,0.020494,7.56681e-07,0,-92.2592,327.588
1856,1.856,107,0.013668,7.36131e-07,0,-91.1427,325.197
1857,1.857,105,0.060341,7.85455e-06,0,-90.3647,322.398
1858,1.858,104,0.018631,6.73599e-07,0,-89.9118,319.213
1859,1.859,104,0.092542,1.22059e-07,0,-89.7651,315.664
1860,1.86,103,0.030718,2.47274e-06,0,-89.9046,311.776
1861,1.861,103,0.03279,5.6266e-07,0,-90.3073,307.577
1862,1.862,103,0.019422,4.53898e-07,0,-90.9493,303.093
1863,1.863,101,0.013762,3.78034e-07,0,-91.8044,298.358
1864,1.864,100,0.013182,3.32103e-07,0,-92.8438,293.395
1865,1.865,98,0.0123,3.07419e-07,0,-94.0463,288.229
1866,1.866,95,0.014957,2.9405e-07,0,-95.3881,282.884
1867,1.867,93,0.016239,2.86178e-07,0,-96.8475,277.38
1868,1.868,92,0.059026,2.81146e-07,0,-98.4043,271.739
1869,1.869,90,0.014221,2.77483e-07,0,-100.041,265.975
1870,1.87,87,0.046811,3.96781e-05,0,-101.744,260.102
1871,1.871,87,0.068684,3.9851e-05,0,-103.503,254.127
1872,1.872,86,0.072369,1.79261e-05,0,-105.31,248.056
1873,1.873,81,0.013982,2.57634e-07,0,-107.164,241.89
1874,1.874,76,0.025406,2.4128e-07,0,-109.069,235.629
1875,1.875,74,0.064855,1.15167e-05,0,-111.028,229.273
1876,1.8760000000000001,72,0.030863,2.6662e-06,0,-113.045,222.826
1877,1.877,69,0.043902,7.5583e-06,0,-115.118,216.291
1878,1.8780000000000001,68,0.020203,6.97592e-08,0,-117.244,209.676
1879,1.879,68,0.016435,2.81941e-07,0,-119.42,202.99
1880,1.8800000000000001,68,0.017735,7.46547e-08,0,-121.637,196.242
1881,1.881,67,0.040038,2.33174e-05,0,-123.888,189.446
1882,1.8820000000000001,64,0.012756,3.16252e-07,0,-126.164,182.613
1883,1.883,62,0.015335,3.30367e-07,0,-128.454,175.757
1884,1.8840000000000001,61,0.01305,3.4627e-07,0,-130.749,168.893
1885,1.885,57,0.013052,3.54219e-07,0,-133.037,162.035
1886,1.8860000000000001,54,0.017372,3.56287e-07,0,-135.306,155.198
1887,1.887,52,0.020995,2.50336e-07,0,-137.543,148.4
1888,1.8880000000000001,52,0.015234,3.71325e-07,0,-139.736,141.657
1889,1.889,50,0.013669,3.72056e-07,0,-141.87,134.987
1890,1.8900000000000001,50,0.020842,1.69155e-06,0,-143.928,128.411
1891,1.891,49,0.049658,4.62348e-05,0,-145.894,121.946
1892,1.8920000000000001,48,0.032648,3.78884e-07,0,-147.752,115.615
1893,1.893,48,0.01896,5.5237e-08,0,-149.481,109.432
1894,1.8940000000000001,48,0.090948,3.03534e-06,0,-151.07,103.413
1895,1.895,47,0.056477,1.24567e-05,0,-152.504,97.574
1896,1.8960000000000001,47,0.112882,5.23765e-05,0,-153.768,91.9281
1897,1.897,46,0.01295,3.21764e-07,0,-154.853,86.487
1898,1.8980000000000001,45,0.012573,3.04981e-07,0,-155.747,81.2601
1899,1.899,45,0.163453,2.27577e-05,0,-156.443,76.2543
1900,1.9000000000000001,44,0.078905,5.66282e-06,0,-156.936,71.475
1901,1.901,43,0.055108,5.48921e-06,0,-157.222,66.925
1902,1.9020000000000001,41,0.08406,1.60479e-05,0,-157.302,62.6051
1903,1.903,39,0.11352,3.90088e-05,0,-157.178,58.5137
1904,1.9040000000000001,37,0.012363,1.74169e-07,0,-156.853,54.6474
1905,1.905,35,0.016334,3.75789e-08,0,-156.334,51.001
1906,1.9060000000000001,34,0.036476,1.90142e-05,0,-155.63,47.5684
1907,1.907,31,0.057655,8.13651e-06,0,-154.75,44.3424
1908,1.9080000000000001,31,0.015214,1.19766e-07,0,-153.704,41.3149
1909,1.909,30,0.013259,1.15472e-07,0,-152.504,38.4787
1910,1.9100000000000001,28,0.017135,6.36654e-08,0,-151.16,35.8276
1911,1.911,25,0.033553,4.96492e-06,0,-149.683,33.3551
1912,1.9120000000000001,25,0.056519,2.0591e-05,0,-148.083,31.0543
1913,1.913,25,0.096511,1.02827e-05,0,-146.367,28.9189
1914,1.9140000000000001,24,0.013186,8.30795e-08,0,-144.545,26.9437
1915,1.915,22,0.016568,2.29192e-06,0,-142.624,25.1232
1916,1.9160000000000001,22,0.013721,8.26923e-08,0,-140.611,23.4504
1917,1.917,20,0.012374,7.44854e-08,0,-138.515,21.9174
1918,1.9180000000000001,18,0.041188,1.74136e-05,0,-136.345,20.5161
1919,1.919,16,0.012456,5.66573e-08,0,-134.112,19.2373
1920,1.92,16,0.050743,2.38587e-06,0,-131.826,18.0723
1921,1.921,15,0.013145,5.96619e-08,0,-129.497,17.0129
1922,1.922,14,0.012334,4.18859e-08,0,-127.135,16.0505
1923,1.923,14,0.034174,6.04329e-06,0,-124.752,15.1764
1924,1.924,12,0.015524,3.9096e-08,0,-122.357,14.3827
1925,1.925,11,0.034583,1.05579e-05,0,-119.96,13.6604
1926,1.926,11,0.01253,4.28147e-08,0,-117.572,13.0005
1927,1.927,10,0.102267,1.00807e-05,0,-115.2,12.3944
1928,1.928,8,0.012346,1.01539e-08,0,-112.856,11.8333
1929,1.929,6,0.014402,1.74619e-06,0,-110.551,11.3098
1930,1.93,7,0.03424,0.000537019,0,-108.294,10.8168
1931,1.931,7,0.043477,7.67652e-05,0,-106.094,10.3483
1932,1.932,7,0.012095,1.32938e-08,0,-103.954,9.89965
1933,1.933,7,0.012789,1.85214e-06,0,-101.88,9.46714
1934,1.934,6,0.01214,1.34629e-08,0,-99.8767,9.04793
1935,1.935,5,0.035943,4.35664e-06,0,-97.9473,8.63911
1936,1.936,5,0.011864,1.24615e-08,0,-96.0954,8.23818
1937,1.937,5,0.012177,1.15427e-08,0,-94.3231,7.84365
1938,1.938,5,0.049443,0.000717755,0,-92.631,7.45521
1939,1.939,5,0.011918,9.37855e-09,0,-91.0191,7.07347
1940,1.94,5,0.020809,5.21688e-09,0,-89.4869,6.69956
1941,1.941,5,0.076078,0.000102557,0,-88.0338,6.33489
1942,1.942,5,0.079159,6.93681e-05,0,-86.6593,5.98112
1943,1.943,3,0.01414,6.06193e-07,0,-85.3634,5.63956
1944,1.944,3,0.05708,4.75165e-05,0,-84.1467,5.31197
1945,1.945,3,0.062504,0.000238273,0,-83.0068,5.00077
1946,1.946,3,0.015267,1.6049e-06,0,-81.9406,4.7089
1947,1.947,3,0.011969,1.37657e-06,0,-80.9448,4.43926
1948,1.948,3,0.011118,1.17211e-06,0,-80.0164,4.19418
1949,1.949,4,0.011296,9.93682e-07,0,-79.1531,3.97517
1950,1.95,4,0.011192,8.35856e-07,0,-78.3534,3.78294
1951,1.951,4,0.010976,6.99234e-07,0,-77.6166,3.61755
1952,1.952,4,0.058579,6.83253e-05,0,-76.9427,3.47851
1953,1.953,4,0.010496,4.81953e-07,0,-76.3323,3.36502
1954,1.954,3,0.060544,0.000162636,0,-75.7862,3.27608
1955,1.955,3,0.247231,1.61036e-05,0,-75.3054,3.21052
1956,1.956,3,0.009488,2.79766e-07,0,-74.8911,3.1672
1957,1.957,3,0.026256,7.16561e-05,0,-74.5441,3.14513
1958,1.958,3,0.084109,0.000152351,0,-74.2653,3.1435
1959,1.959,3,0.013096,2.36643e-07,0,-74.0554,3.16174
1960,1.96,3,0.027103,5.20176e-08,0,-73.9147,3.19947
1961,1.961,3,0.084242,0.00027911,0,-73.8435,3.25653
1962,1.962,3,0.010176,3.42076e-07,0,-73.842,3.33292
1963,1.963,3,0.00958,3.74564e-07,0,-73.9098,3.43027
1964,1.964,3,0.010438,4.31879e-07,0,-74.0446,3.5494
1965,1.965,4,0.072428,0.00034678,0,-74.2484,3.68985
1966,1.966,4,0.011318,8.34458e-07,0,-74.5206,3.85122
1967,1.967,4,0.010346,9.84949e-07,0,-74.8608,4.03307
1968,1.968,4,0.05008,5.87343e-05,0,-75.2686,4.23531
1969,1.969,4,0.03658,0.000337518,0,-75.7441,4.45791
1970,1.97,4,0.011055,1.61477e-06,0,-76.2872,4.70058
1971,1.971,4,0.052512,0.000239312,0,-76.8986,4.96256
1972,1.972,4,0.026735,1.31751e-06,0,-77.579,5.24265
1973,1.973,4,0.025927,6.79907e-07,0,-78.3292,5.53938
1974,1.974,5,0.054162,3.5382e-06,0,-79.1504,5.85116
1975,1.975,5,0.054066,0.000362286,0,-80.0439,6.17673
1976,1.976,5,0.0432,1.87761e-06,0,-81.0106,6.51519
1977,1.977,5,0.036033,3.75411e-06,0,-82.0514,6.86585
1978,1.978,6,0.035898,6.93878e-06,0,-83.1666,7.22838
1979,1.979,7,0.044466,1.81476e-06,0,-84.3562,7.60332
1980,1.98,8,0.020259,3.73616e-08,0,-85.6191,7.99166
1981,1.981,8,0.023001,1.32619e-06,0,-86.9531,8.39472
1982,1.982,8,0.068426,6.56667e-06,0,-88.355,8.8148
1983,1.983,9,0.024323,4.6416e-08,0,-89.8211,9.2556
1984,1.984,9,0.016542,5.39462e-08,0,-91.3474,9.72291
1985,1.985,9,0.034858,1.59474e-05,0,-92.9294,10.2226
1986,1.986,9,0.017177,6.85338e-08,0,-94.562,10.7604
1987,1.987,12,0.07675,1.50052e-05,0,-96.2395,11.3418
1988,1.988,16,0.069788,3.64516e-06,0,-97.9549,11.9654
1989,1.989,16,0.051117,4.63985e-06,0,-99.6781,12.6366
1990,1.99,18,0.050611,1.79036e-05,0,-101.388,13.3686
1991,1.991,20,0.016536,1.26972e-08,0,-103.074,14.1829
1992,1.992,21,0.038209,7.00082e-06,0,-104.734,15.0993
1993,1.993,21,0.028666,6.44786e-07,0,-106.339,16.1335
1994,1.994,21,0.019889,1.31991e-08,0,-107.902,17.2944
1995,1.995,23,0.078576,0.00014886,0,-109.428,18.5828
1996,1.996,23,0.013946,1.26026e-08,0,-110.914,19.9936
1997,1.997,24,0.014549,1.63629e-06,0,-112.353,21.5191
1998,1.998,26,0.012887,4.27663e-08,0,-113.741,23.1518
